ImageFile,Position,PositionCue,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Invalid_Condition_Right.started,Fixation_Point.started,key_resp.started,Cue.started,Cue.stopped,New_Stimulus.started,New_Stimulus.stopped,text.started,Fixation_Point.stopped,Invalid_Condition_Right.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
New Gabor Patches/Gabor_0.png,"(-100, 100)","(65, 40)",0,0,0,u,0,3.155197500000213,None,0,0,0,0,0.051802599999064114,,0.02762079999956768,0.051802599999064114,0.051802599999064114,1.0486084999993182,1.1188468000000285,1.1188468000000285,1.2177369000000908,1.4156619000004866,1.4846017999989272,3.2220746999992116,u,0,3.155197500000213,None,393071,001,2024-09-12_15h46.02.555,6_9_2024_Invalid_Condition_Right,2024.2.1post4,None,2024-09-12 15h46.10.475028 -0400,
New Gabor Patches/Gabor_90.png,"(100, 100)","(-65, 40)",1,1,0,u,0,3.1960696000005555,None,0,1,1,1,3.2502628000002005,,3.223764799999117,3.2502628000002005,3.2502628000002005,4.248853699999017,4.317277699999977,4.350297999999384,4.450694499999372,4.648366699999315,4.685289900000498,6.4552514999995765,u,0,3.1960696000005555,None,393071,001,2024-09-12_15h46.02.555,6_9_2024_Invalid_Condition_Right,2024.2.1post4,None,2024-09-12 15h46.10.475028 -0400,
New Gabor Patches/Gabor_0.png,"(-100, 100)","(65, 40)",2,0,1,u,0,2.627142499999536,None,1,0,2,0,6.4822117000003345,,6.457223100000192,6.4822117000003345,6.4822117000003345,7.484034600000086,7.5503382999995665,7.58355389999997,7.684060999999929,7.8865439999990485,7.917104799998924,9.1192532999994,u,0,2.627142499999536,None,393071,001,2024-09-12_15h46.02.555,6_9_2024_Invalid_Condition_Right,2024.2.1post4,None,2024-09-12 15h46.10.475028 -0400,
New Gabor Patches/Gabor_90.png,"(100, 100)","(-65, 40)",3,1,1,u,0,2.3851690999999846,None,1,1,3,1,9.150483299999905,,9.121240299999045,9.150483299999905,9.150483299999905,10.150968099998863,10.215438499999436,10.250889200000529,10.349640399999771,10.550997599999391,10.58446179999919,11.551909899999373,u,0,2.3851690999999846,None,393071,001,2024-09-12_15h46.02.555,6_9_2024_Invalid_Condition_Right,2024.2.1post4,None,2024-09-12 15h46.10.475028 -0400,
New Gabor Patches/Gabor_0.png,"(-100, 100)","(65, 40)",4,0,2,u,0,2.3833651000004465,None,2,0,4,0,11.584454800000458,,11.55422709999948,11.584454800000458,11.584454800000458,12.587228799999139,12.651554599999145,12.684107699999004,12.783136199999717,12.985134700000344,13.015853499999139,13.98494799999935,u,0,2.3833651000004465,None,393071,001,2024-09-12_15h46.02.555,6_9_2024_Invalid_Condition_Right,2024.2.1post4,None,2024-09-12 15h46.10.475028 -0400,
New Gabor Patches/Gabor_90.png,"(100, 100)","(-65, 40)",5,1,2,u,0,3.4220031999993807,None,2,1,5,1,14.015571800000544,,13.987136899999314,14.015571800000544,14.015571800000544,15.017245600000024,15.086279899998772,15.116156899999623,15.215912199999366,15.417643099999623,15.448800099999062,17.454505300000164,u,0,3.4220031999993807,None,393071,001,2024-09-12_15h46.02.555,6_9_2024_Invalid_Condition_Right,2024.2.1post4,None,2024-09-12 15h46.10.475028 -0400,
New Gabor Patches/Gabor_90.png,"(100, 100)","(-65, 40)",6,0,3,u,0,2.286109900000156,None,3,0,6,1,17.482000799998787,,17.45648699999947,17.482000799998787,17.482000799998787,18.48456559999977,18.548750399999335,18.582812900000135,18.682119499999317,18.884785099999135,18.9191907000004,19.78645289999986,u,0,2.286109900000156,None,393071,001,2024-09-12_15h46.02.555,6_9_2024_Invalid_Condition_Right,2024.2.1post4,None,2024-09-12 15h46.10.475028 -0400,
New Gabor Patches/Gabor_0.png,"(-100, 100)","(65, 40)",7,1,3,u,0,1.771624900000461,None,3,1,7,0,19.81823540000005,,19.788506099999722,19.81823540000005,19.81823540000005,20.817128599999705,20.885220899999695,20.92110429999957,21.017082799999116,21.215472599998975,21.250940099998843,21.618807200000447,u,0,1.771624900000461,None,393071,001,2024-09-12_15h46.02.555,6_9_2024_Invalid_Condition_Right,2024.2.1post4,None,2024-09-12 15h46.10.475028 -0400,
New Gabor Patches/Gabor_90.png,"(100, 100)","(-65, 40)",8,0,4,u,0,1.6400603000001865,None,4,0,8,1,21.648886499999207,,21.621285600000192,21.648886499999207,21.648886499999207,22.653005699999994,22.716914000000543,22.750081500000306,22.850395299999946,23.050963800000318,23.08719480000036,23.31883259999995,u,0,1.6400603000001865,None,393071,001,2024-09-12_15h46.02.555,6_9_2024_Invalid_Condition_Right,2024.2.1post4,None,2024-09-12 15h46.10.475028 -0400,
New Gabor Patches/Gabor_0.png,"(-100, 100)","(65, 40)",9,1,4,u,0,1.696373799999492,None,4,1,9,0,23.34855520000019,,23.320928499999354,23.34855520000019,23.34855520000019,24.349467399999412,24.41618059999928,24.448915799999668,24.55072680000012,24.750817299998744,24.78335899999911,25.053415500000483,u,0,1.696373799999492,None,393071,001,2024-09-12_15h46.02.555,6_9_2024_Invalid_Condition_Right,2024.2.1post4,None,2024-09-12 15h46.10.475028 -0400,
