ImageFile,Position,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Invalid_Condition_Right.started,Fixation_Point.started,key_resp.started,Cue.started,Cue.stopped,New_Stimulus.started,New_Stimulus.stopped,text.started,Fixation_Point.stopped,Invalid_Condition_Right.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
New Gabor Patches/Gabor_90.png,-100100,0,0,0,u,0,2.2104878000009194,None,0,0,0,1,0.011486299999887706,,0.008924899999328773,0.011486299999887706,0.011486299999887706,1.000138400000651,1.0501487000001362,1.10014129999945,1.200096399999893,1.4001912000003358,1.4167230000002746,2.2384457000007387,u,0,2.2104878000009194,None,841304,001,2024-09-12_15h02.25.808,6_9_2024_Invalid_Condition_Right,2024.2.1post4,59.96846857975988,2024-09-12 15h02.29.036905 -0400,
New Gabor Patches/Gabor_0.png,"(-100, 100)",1,1,0,u,0,2.205177099998764,None,0,1,1,0,2.250008799999705,,2.2403393000004144,2.250008799999705,2.250008799999705,3.2500301000000036,3.300173800000266,3.3498706000009406,3.450066200000947,3.650157699999909,3.650157699999909,4.46880930000043,u,0,2.205177099998764,None,841304,001,2024-09-12_15h02.25.808,6_9_2024_Invalid_Condition_Right,2024.2.1post4,59.96846857975988,2024-09-12 15h02.29.036905 -0400,
New Gabor Patches/Gabor_0.png,"(-100, 100)",2,0,1,u,0,2.1281296999986807,None,1,0,2,0,4.483189599999605,,4.471187600000121,4.483189599999605,4.483189599999605,5.483261299999867,5.533143900000141,5.5831718999997975,5.683336199999758,5.883292399999846,5.883292399999846,6.6181090000009135,u,0,2.1281296999986807,None,841304,001,2024-09-12_15h02.25.808,6_9_2024_Invalid_Condition_Right,2024.2.1post4,59.96846857975988,2024-09-12 15h02.29.036905 -0400,
New Gabor Patches/Gabor_90.png,-100100,3,1,1,u,0,2.3897777999991376,None,1,1,3,1,6.633093899999949,,6.619204799999352,6.633093899999949,6.633093899999949,7.633274600000732,7.6832579000001715,7.7332686000008835,7.83333280000079,8.033242199999222,8.033242199999222,9.033643099999608,u,0,2.3897777999991376,None,841304,001,2024-09-12_15h02.25.808,6_9_2024_Invalid_Condition_Right,2024.2.1post4,59.96846857975988,2024-09-12 15h02.29.036905 -0400,
New Gabor Patches/Gabor_90.png,-100100,4,0,2,u,0,2.005543499999476,None,2,0,4,1,9.049752000000808,,9.034824700000172,9.049752000000808,9.049752000000808,10.033131500000309,10.083163799999966,10.13312330000008,10.233217900000454,10.433425200000784,10.450125800000023,11.06797379999989,u,0,2.005543499999476,None,841304,001,2024-09-12_15h02.25.808,6_9_2024_Invalid_Condition_Right,2024.2.1post4,59.96846857975988,2024-09-12 15h02.29.036905 -0400,
New Gabor Patches/Gabor_0.png,"(-100, 100)",5,1,2,,,,,2,1,5,0,11.083082499999364,,11.069902100000036,11.083082499999364,11.083082499999364,12.083289199999854,12.133218799999668,12.183261700000003,12.283260399999563,12.483049300000857,12.483049300000857,,,,,,,,,,,,,
