ImageFile,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Invalid_Condition_Right.started,Fixation_Point.started,key_resp.started,Cue.started,Cue.stopped,New_Stimulus.started,New_Stimulus.stopped,text.started,Fixation_Point.stopped,Invalid_Condition_Right.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
New Gabor Patches/Gabor_90.png,0,0,0,u,0,1.8303572999993776,None,0,0,0,1,0.015628499999365886,,0.010615099999995437,0.015628499999365886,0.015628499999365886,1.008613999998488,1.058501099998466,1.1090400999983103,1.2086937999993097,1.4090173999993567,1.425255299998753,1.8614774999987276,u,0,1.8303572999993776,None,848284,001,2024-09-12_14h41.36.962,6_9_2024_Invalid_Condition_Right,2024.2.1post4,59.96429725693209,2024-09-12 14h41.40.609334 -0400,
New Gabor Patches/Gabor_0.png,1,1,0,u,0,1.7608311000003596,None,0,1,1,0,1.8758928999995987,,1.8625213999985135,1.8758928999995987,1.8758928999995987,2.876073399998859,2.9256904999983817,2.9753234999989218,3.075931599998512,3.2757085999983246,3.2757085999983246,3.6425077999992936,u,0,1.7608311000003596,None,848284,001,2024-09-12_14h41.36.962,6_9_2024_Invalid_Condition_Right,2024.2.1post4,59.96429725693209,2024-09-12 14h41.40.609334 -0400,
New Gabor Patches/Gabor_0.png,2,0,1,u,0,1.293108800000482,None,1,0,2,0,3.6583281999992323,,3.6435657999991236,3.6583281999992323,3.6583281999992323,4.642298499999015,4.691685799998595,4.741404799999145,4.842743100000007,,,4.959747999999308,u,0,1.293108800000482,None,848284,001,2024-09-12_14h41.36.962,6_9_2024_Invalid_Condition_Right,2024.2.1post4,59.96429725693209,2024-09-12 14h41.40.609334 -0400,
New Gabor Patches/Gabor_90.png,3,1,1,u,0,0.7735692000005656,None,1,1,3,1,4.974821699999666,,4.960830999998507,4.974821699999666,4.974821699999666,,,,,,,5.759762299998329,u,0,0.7735692000005656,None,848284,001,2024-09-12_14h41.36.962,6_9_2024_Invalid_Condition_Right,2024.2.1post4,59.96429725693209,2024-09-12 14h41.40.609334 -0400,
New Gabor Patches/Gabor_0.png,4,0,2,,,,,2,0,4,0,5.775078999999096,,5.760816499998327,5.775078999999096,5.775078999999096,,,,,,,,,,,,,,,,,,,
