ImageFile,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Invalid_Condition_Right.started,Fixation_Point.started,key_resp.started,Cue.started,Cue.stopped,New_Stimulus.started,New_Stimulus.stopped,Fixation_Point.stopped,text.started,Invalid_Condition_Right.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
New Gabor Patches/Gabor_90.png,0,0,0,u,0,2.6014515999995638,None,0,0,0,1,0.012778399999660905,,0.008905500000764732,0.012778399999660905,0.012778399999660905,1.0129637000009097,1.0634616000006645,1.1126531999998406,1.2131583000009414,1.4117158999997628,1.4117158999997628,2.632028400001218,u,0,2.6014515999995638,None,415043,001,2024-09-12_14h39.52.227,6_9_2024_Invalid_Condition_Right,2024.2.1post4,60.26263662314071,2024-09-12 14h39.55.974079 -0400,
New Gabor Patches/Gabor_0.png,1,1,0,u,0,1.6761838999991596,None,0,1,1,0,2.6455894999999146,,2.6330099000006157,2.6455894999999146,2.6455894999999146,3.6463712000004307,3.695137500000783,3.7466555000009976,3.846459700000196,4.045688600001085,4.045688600001085,4.330142300001171,u,0,1.6761838999991596,None,415043,001,2024-09-12_14h39.52.227,6_9_2024_Invalid_Condition_Right,2024.2.1post4,60.26263662314071,2024-09-12 14h39.55.974079 -0400,
New Gabor Patches/Gabor_90.png,2,0,1,u,0,4.319378300000608,None,1,0,2,1,4.345871499999703,,4.3311837000001105,4.345871499999703,4.345871499999703,5.33002050000141,5.380425900000773,5.428480800001125,5.546470799999952,5.74652210000022,5.74652210000022,8.680983000000197,u,0,4.319378300000608,None,415043,001,2024-09-12_14h39.52.227,6_9_2024_Invalid_Condition_Right,2024.2.1post4,60.26263662314071,2024-09-12 14h39.55.974079 -0400,
New Gabor Patches/Gabor_0.png,3,1,1,u,0,1.9110408000015013,None,1,1,3,0,8.69613610000124,,8.68222120000064,8.69613610000124,8.69613610000124,9.69517950000045,9.745999400000073,9.79665709999972,9.896938699999737,10.097001800000726,10.097001800000726,10.61431470000025,u,0,1.9110408000015013,None,415043,001,2024-09-12_14h39.52.227,6_9_2024_Invalid_Condition_Right,2024.2.1post4,60.26263662314071,2024-09-12 14h39.55.974079 -0400,
New Gabor Patches/Gabor_90.png,4,0,2,u,0,1.8499494999996386,None,2,0,4,1,10.629635400000552,,10.61551850000069,10.629635400000552,10.629635400000552,11.629405200001202,11.678934200001095,11.728655200000503,11.829543200001353,12.030441000000792,12.030441000000792,12.49667539999973,u,0,1.8499494999996386,None,415043,001,2024-09-12_14h39.52.227,6_9_2024_Invalid_Condition_Right,2024.2.1post4,60.26263662314071,2024-09-12 14h39.55.974079 -0400,
New Gabor Patches/Gabor_0.png,5,1,2,,,,,2,1,5,0,12.511955600000874,,12.497826200000418,12.511955600000874,12.511955600000874,13.495624099999986,13.545943099999931,13.595998300001156,13.696299200000794,13.91266429999996,13.896451200000229,,,,,,,,,,,,,
